Comment ID,Comment,Clean_Comment,Aspect,Sentiment,BIO_Tags
Ugy80ePqDnkIvPKiH-h4AaABAg,"MBG perlu transparansi sumber anggaran dan evaluasi dalam pelaksanaan teknisnya., sebelumnya pemerintah terkesan mewajibkan disetiap sekolah namun skarang sebaiknya berdasarkan pengajuan dari sekolah2 aja.. lalu publikasikan data sekolah2 yg mengajukan MBG, dngan bgtu org2 akn tau seberapa besar program ini dibutuhkan oleh masyarakat.. MBG mengurangi beban orang tua shngga tdak buat bekal, lapanhan kerja, petani, peternak dan nelayan terakomodir., namun rakyat jga khawatir anggaran MBG diambil dngan mengurangi anggaran yg lainnya sprti kesehatan, pendidikan dll bahkan dngan menaikkan pajak bgi rakyat.., mkanya perlu transparansi sumber anggarannya agar tdak membuat spekulasi yg macam2 dri rakyat..",makan gizi gratis perlu transparansi sumber anggar evaluasi laksana teknis belum perintah kes wajib tiap sekolah skarang baik dasar aju sekolah aja lalu publikasi data sekolah aju makan gizi gratis dngan bgtu org akn tau berapa besar program butuh masyarakat makan gizi gratis kurang beban orang tua shngga tdak buat bekal lapanhan kerja tani ternak nelayan terakomodir rakyat jga khawatir anggar makan gizi gratis ambil dngan kurang anggar lain sprti sehat didik bahkan dngan naik pajak bgi rakyat mkanya perlu transparansi sumber anggar tdak buat spekulasi macam dri rakyat,,positive,
UgzafnIk9GIZcUju7G54AaABAg,Gratis kok pake pajak rakyat.dimana gratisnya,gratis kok pake pajak rakyatdimana gratis,,positive,
Ugypjvs7xiP8plAHZXt4AaABAg,"MBG = MALING BERKEDOK GIZI.  Jadi STOP MBG.. Fokus ke transparansi anggaran, swasembada pangan, pendidikan gratis, dan membuka seluas-luasnya lapangan kerja, akan jauh lebih efketif uuntuk meningkatkan kualitas SDM dimasa depan",makan gizi gratis maling kedok gizi jadi stop makan gizi gratis fokus transparansi anggar swasembada pangan didik gratis buka seluasluasnya lapang kerja jauh lebih efketif uuntuk tingkat kualitas sdm masa depan,,positive,
UgwWaaLo7uq4oCEBE1F4AaABAg,"<a href=""https://www.youtube.com/watch?v=SVI8xheP-j4&amp;t=2054"">34:14</a> aminnnnnnn YA allah aminnnnnnnnn",aminnnnnnn allah aminnnnnnnnn,,positive,
UgwmfVRKYWDx2DxJ6p94AaABAg,"dan kerennya selalu di kasih saran, nggak cuma kritik doang",keren selalu kasih saran cuma kritik doang,,positive,
UgyMd82SEuBB__Gh_kl4AaABAg,Ini baru pemaparan jelas berdasarkan data Mantap Luar Biasa Prof Gemma terimakasih,baru papar jelas dasar data mantap luar biasa prof gemma terimakasih,,positive,
UgzyY7IzzXOBRzNLN0J4AaABAg,"ini lah bagusnya program MBG, perputaranya sangat besar, mulai dari produsen petani hingga ke penerima manfaat. tentu masih ada kekurangan pada penyelengaraanya, tapi perlu diingat yg menyelenggarakan atau SPPG ini di peranin oleh masyarakat juga.<br>Ketika terjadi kasus atau makanan yg tidak sesuai kriteria. yang perlu dilaporkan itu adalah Pengelola SPPG nya, cek siapa pengelolanya dan viralkan, bukan malah demo terus bilang STOP MBG, otaknya gak nyampe..",lah bagus program makan gizi gratis perputaranya sangat besar mulai produsen tani hingga terima manfaat masih kurang penyelengaraanya perlu ingat selenggara sppg di peranin masyarakat ketika jadi kasus makan tidak sesuai kriteria perlu lapor adalah kelola sppg nya cek siapa kelola viralkan bukan malah demo terus bilang stop makan gizi gratis otak gak nyampe,,positive,
UgySZD6jMDuK8W6Y7_R4AaABAg,Mantap prof,mantap prof,,positive,
UgwWGVT6tmsXVQDEOyd4AaABAg,alhamdulillah.,alhamdulillah,,positive,
UgxFL6mLwpLfboJJr_B4AaABAg,"masalahnya tengkulaknya itu orang dalam prof, jadi yang menjadi supplier pasti kenal dengan pemilik atau orang dari sppg nya, andai saja mbg langsung ke petani atau peternak pasti akan sangat cepat perputaran uang dibawah",masalah tengkulak orang prof jadi jadi supplier kenal milik orang sppg nya andai makan gizi gratis langsung tani ternak akan sangat cepat putar uang bawah,,positive,
Ugx_-GsEzKz-3e6119V4AaABAg,"Mobil bagus gak mungkin pakai pertalite prof.. kalau masih makai pertalite , berarti mereka hanya sok kaya biar keliatan kaya .. setidak nya uang efisiensi anggaran mbg bisa jadi bantalan harga non subsidi seperti pertamax &amp; turbo &amp; pendidikan .. jadi kelas menengah ke atas juga bisa merasakannya bukan hanya rakyat bawah ..",mobil bagus gak mungkin pakai pertalite prof kalau maka pertalite arti sok kaya biar liat kaya tidak nya uang efisiensi anggar makan gizi gratis jadi bantal harga non subsidi pertamax amp turbo amp didik jadi kelas tengah atas bisa rasa bukan hanya rakyat bawah,,positive,
UgxAA0EzR05Exnun7O14AaABAg,"Nih dengerin para mahasewa.....kalian banyak belajarlah dari prof gema, beliau mengkritisi sekaligus kasih solusi, bukan mencaci memaki.....<br>Biar kalian nanti ga menjadi beban negara.....",nih dengerin mahasewakalian banyak bajar prof gema beliau kritisi sekaligus kasih solusi bukan caci maki biar kalian ga jadi beban negara,,positive,
UgxLpeZcHwqFxLMGjTZ4AaABAg,Makasi prof .. anda org baik semoga Indonesia bisa menjadi negara yg lebih baik<br>Sehat trus org&quot; baik 🌹,makas prof org baik moga indonesia jadi negara lebih baik sehat trus orgquot baik,,positive,
UgwA6MUQRp66eJXfHf94AaABAg,"Terimakasih Prof Gema, terimakasih seluruh tim research Astronacci, telah menghidupkan kembali peran &quot;Menteri Penerangan&quot; yang telah lama hilang.<br><br>Informasi2nya sangat mencerahkan, netral, dan sangat bermanfaat. JAYA INDONESIAKU !! 💪",terimakasih prof gema terimakasih seluruh tim research astronacci hidup peran quotmenteri peneranganquot telah lama hilang informasi sangat cerah netral sangat manfaat jaya indonesia,,positive,
UgwlkZcRLx7O6y_UJAB4AaABAg,"kebijakan yang benar itu, menjaga agar masyarakat menengah bisa bertahan atau naik level ke menangah atas, masyarakat bawah oleh pemerintah harus dilindungi agar tidak makin menderita dan harus bisa mengangkat ekonomi masyarakat bawah ini menjadi lebih baik lewat pembukaan lapangan kerja, akses pendidikan dan jaminan kesehatan, khusus masyarakat bawah harus di tambah BLT. untuk masyarakat ekonomi kelas atas/ pengusaha harus di kasih insentif agar mau membuka lapangan pekerjaan, supaya kekayaan mereka bisa jadi multiplier ekonomi. pajak akan jadi pendapatan negara utama, penggunaan nya harus optimal dan efisien, utang harus di kurangi sedikit demi sedikit.",bijak benar jaga masyarakat tengah tahan naik level menangah atas masyarakat bawah perintah lindung tidak makin derita angkat ekonomi masyarakat bawah jadi lebih baik lewat buka lapang kerja akses didik jamin sehat khusus masyarakat bawah di tambah blt masyarakat ekonomi kelas atas usaha di kasih insentif mau buka lapang kerja kaya bisa jadi multiplier ekonomi pajak jadi dapat negara utama guna nya optimal efisien utang harus di kurang sedikit sedikit,,positive,
UgzqkfEszZOhMOTJb8d4AaABAg,Suka sekali penjelasan prof Gema..jelas lugas dgn data yg akurat tdk hanya omdo..bisa kasih solusi juga..lanjut Prof..👍👍🤩🤩,suka sekali jelas prof gemajelas lugas dgn data akurat tdk omdobisa kasih solusi jugalanjut prof,,positive,
Ugw3bN9AMT3G2BbnB0x4AaABAg,👍👍👍👍,,,positive,
Ugx7zznwDWbZBsB1jrF4AaABAg,"Makasih prof gema atas pencerahannya,saya doakkan sebagai masyarakat mudah mudahan program mbh bisa jadi lebih baik lagi kedepannya",makasih prof gema atas pencerahannyasaya doakkan masyarakat mudah mudah program mbh jadi lebih baik depan,,positive,
UgyRHr1Y5Ig_NTb2mXh4AaABAg,"Good job,,, salah satu elite yang saya suka,,, semoga kalian para mahasiswa pemikiran kalian terbuka,,,",good job salah satu elite saya suka moga kalian mahasiswa pikir kalian buka,,positive,
Ugz6MY9Nr1SgU7U7OMN4AaABAg,Tèrima kasih ..anda sdh memberikan manfaat untuk saya secara pribadi ..tentang manfaat MBG..GBU..❤,trima kasih sdh beri manfaat saya pribadi manfaat mbggbu,,positive,
UgysLZcGTW2feNGD8GF4AaABAg,lebih bagus untuk penerimanya tepat sasaran buatkan saja pendaftaran ke orang tua yang siap menerima MBG,lebih bagus terima tepat sasar buat daftar orang tua siap terima makan gizi gratis,,positive,
UgzSCLTx6Qt5HGpZl7N4AaABAg,"para clipper yang masih sehat, tolong nihh yang ngasih sudut pandang yang baik seperti prov ini diramaikan ke sosmed&quot;.<br>menurut gua walaupun gada campaign nya tapi ini bisa jadi kontribusi clipper untuk membantu indonesia dalam memberikan sudut pandang dan juga mengajak orang indonesia berfikir secara logis lagi.<br>YUKK PARA CLIPPER YUKK🔥🔥",clipper masih sehat nihh ngasih sudut pandang baik prov ramai sosmedquot gua walaupun gada campaign nya ini jadi kontribusi clipper bantu indonesia beri sudut pandang juga ajak orang indonesia berfikir logis yukk clipper yukk,,positive,
UgzaFDkOgqZtyoH32Ul4AaABAg,NGAPAIN NGURUSIN NEGARA YANG PENTING SEHARI BISA PROFIT 👍,ngapain ngurusin negara penting hari profit,,positive,
UgzCyrlGyLrHk0RbnVh4AaABAg,"Uwak ku salah satu kerja di dapur MBG di usia 48 tahun dan dapat gapok dan insentif lainya, yang tadinya uwakku hanya ibu rumah tangga, semenjak kerja di MBG ekonomi nya membaik yang tadinya sangat rumit ekonomi nya",uwak ku salah satu kerja dapur makan gizi gratis usia tahun dapat gapok insentif lai tadi uwakku ibu rumah tangga semenjak kerja makan gizi gratis ekonomi nya baik tadi sangat rumit ekonomi nya,,positive,
UgyOqzfmwz3y3JavtvF4AaABAg,mantab sangat detail semoga ada perbaikan,mantab sangat detail moga baik,,positive,
Ugzior0OeXC3raoRmal4AaABAg,"Saya petani muda sangat terbantu ada MBG, dan kawan saya yg lulusan sarjana pertanian banyak yg jadi petani. sayuran pasti terserap selama ada MBG, jadi harga bisa stabil,  harga tidak semena mena lagi di tengkulak",tani muda sangat bantu makan gizi gratis kawan lulus sarjana tani banyak yang jadi tani sayur serap lama makan gizi gratis jadi harga stabil harga semena mena di tengkulak,,positive,
UgyYHOIiuoscPeF8CsF4AaABAg,"lapangan pekerjaan bertambah, tapi kantin sekolah rata2 tutup karna MBG, kantin kan juga ada lapangan pekerjaannya, jadi sama aja",lapang kerja tambah kantin sekolah rata tutup karna makan gizi gratis kantin kan ada lapang kerja jadi sama aja,,positive,
Ugyr33vNViF_V9ud0I54AaABAg,"Saya sebagai UMKM emang kerasa banget naik bahan baku, apalagi kemaren MBG libur sebentar langsung turun harga ayam",bagai umkm emang rasa banget naik bahan baku kemaren makan gizi gratis libur sebentar langsung turun harga ayam,,positive,
UgzFCLsC6zDK1HVXcsF4AaABAg,Makasih prof pencerahannya.,makasih prof cerah,,positive,
Ugwe3WJ36rTzYec77yl4AaABAg,1000 hari pertama kehidupan dimulai dari saat pembuahan di dalam rahim ibu sampai anak berusia 2 tahun. Jadi bukan sampai anak berusia 3 tahun. Bisa kroscek WHO dan IDAI,hari pertama hidup mulai saat buah dalam rahim ibu anak usia tahun jadi bukan anak usia tahun kroscek who ida,,positive,
Ugzq1Jn1elRjeBpzt0Z4AaABAg,MBG perlu dilanjutkan pengelola mbg perlu diawasi dg ketat untuk<br>Mencapai Gizi yang baik untuk kesehatan pertumbuhan anak seluruh Indonesia lebih baik semoga MBG sukses sehat sukses selalu bapak Presiden RI prabowo untuk seluruh rakyat indonesia aman damai sejahtera kalau ada yang koropsi jebloskan ke penjara semoga🙏 👍👍👍,makan gizi gratis perlu lanjut kelola makan gizi gratis perlu awas dg ketat capai gizi baik sehat tumbuh anak seluruh indonesia lebih baik moga makan gizi gratis sukses sehat sukses selalu bapak presiden ri prabowo seluruh rakyat indonesia aman damai sejahtera kalau yang koropsi jeblos penjara moga,,positive,
UgzOJ8sYJoPJi3PWy4t4AaABAg,mantap...terima kasih infonya...❤❤❤❤,mantapterima kasih info,,positive,
UgzmLW54arzgYyls-zp4AaABAg,Saya suport kedepan nya menjadi Menteri .....pola pikirnya realistis....<br>Semoga bisa bantu rakyst kecil kaya saya dll....,suport depan nya jadi menteri pola pikir realistis moga bantu rakyst kecil kaya dll,,positive,
UgyAJfh6a7Eg4psax-p4AaABAg,"Bagus banget Pak Gema, terimakasih atas penjelasannya yang komprehensif. Saya sebenernya ingin juga banyak orang yang tau hal ini (saya sendiri taunya dengan coba mengkritisi dan tanya AI).<br>Seharusnya penyampaian program seperti ini harus bisa dilakukan sendiri oleh pemerintah sebagai bagian dari komunikasi publik.",bagus banget pak gema terimakasih atas jelas komprehensif sebenernya juga banyak orang tau ini sendiri tau coba kritisi tanya ai sampai program ini bisa laku sendiri perintah bagi komunikasi publik,,positive,
Ugw1KdKKfNTgpWvAy9h4AaABAg,"Ada ide yg dikasih mbg yg kurang mampu aja,...<br>Kalau ideku sih, org menengah ke atas bayar utk mbg, menengah kebawah gratis...jadi semua tetap dapat secara merata...<br>Sebab kalau tidak merata nanti ada gap di sekolah yg berujung bully atau merasa rendah diri bagi yg kurang mampu",ide kasih makan gizi gratis kurang mampu aja kalau ide sih org tengah atas bayar utk makan gizi gratis tengah bawah gratisjadi semua tetap cara rata kalau rata ada gap sekolah ujung bully rasa rendah diri yang kurang mampu,,positive,
UgyjaSJ_dPskvZM5g054AaABAg,"Mantap sekali Bunk GEMA 🤝👏🙌<br>Bisakah Bunk Gema Ulas Hal ikhwal : Pembangunan IKN dan Kereta WHOSSSSS *yang tidak ada dalam Janji Pilpresnya*, sbg Pencerahan bagi kaum muda belia para calon Pemimpin di masa depan 🙏",mantap sekali bunk gema bisa bunk gema ulas ikhwal bangun ikn kereta whosssss tidak dalam janji pilpresnya sbg cerah kaum muda belia calon pimpin masa depan,,positive,
Ugw7wNA_14c8yIG-H1N4AaABAg,"Mencerahkan, thanks. Semoga tio bisa menonton ini",cerah thanks moga tio tonton,,positive,
UgwQRe758QeAtrMLj7V4AaABAg,semoga mahasiswa nonton channel ini .... yang naik non subsidi yang koar&quot;yang di subsidi,moga mahasiswa nonton channel naik non subsidi yang koarquotyang subsidi,,positive,
UgyZildr65zqt83pQd54AaABAg,"Contoh real saja di daerah karna saya kenal sama petani dan bergaul dg mereka,<br>Satu saja semangka,<br>Petani semangka saat sangat di untungkan karna harga sangat bagus d tingkat petani sehingga mereka sangat bergairah untuk menanam,<br>Dulu harga semangka d tingkat petani harganya 4rb-5rb.<br>Sekarang 7rb-8rb.<br>&amp; Sekarang pun kami merencanakan untuk menanam semangka..,😂<br>Semoga berhasil pak Prabowo....",contoh real daerah karna kenal sama tani gaul dg satu semangka tani semangka sangat untung karna harga sangat bagus tingkat tani mereka sangat gairah tanam dulu harga semangka di tingkat tani harga rbrb sekarang rbrb amp sekarang kami rencana tanam semangka moga hasil pak prabowo,,positive,
Ugw6eppujmRByIKsYgd4AaABAg,"Saya sampai habis selesai tuntas presentasinya prof gema, Tuhan memberkati prof gema❤",sampai habis selesai tuntas presentasi prof gema tuhan kati prof gema,,positive,
Ugw_zqdG7cWqmHFjbBB4AaABAg,Izin share prof.  Supaya rakyat tercerahkan 🙏,izin share prof rakyat cerah,,positive,
UgyMSTKoaOsDEdBpTLp4AaABAg,"Gw dukung penuh evaluasi mbg biar makin transparan, tp programnya ttp hrs jalan krn rakyat beneran butuh",dukung penuh evaluasi makan gizi gratis biar makin transparan program ttp hrs jalan krn rakyat beneran butuh,,positive,
UgwOWgUGk64sqBq2gHJ4AaABAg,"Boleh usul gk pak gema... Giman kalo MBG dan KDMP di bangun ber kesinambungan... KDMP sebagai supplier dan pembangun struktural ( punya pabrik telur, punya pertanian sayur, buah, dll.)<br>Agar membangun ekonomi rakyat,,, dan gizi MBG jadi lebih bergizi dan target menjadikan manusia yg pintar",usul gk pak gema gim kalo makan gizi gratis kdmp bangun ber sinambung kdmp supplier bangun struktural punya pabrik telur punya tani sayur buah agar bangun ekonomi rakyat gizi makan gizi gratis jadi lebih gizi target jadi manusia pintar,,positive,
UgyRdhkHiq7ovq5p0Mx4AaABAg,ap lbh cerdas ketua yg baru dgn yg lm,ap lbh cerdas ketua baru dgn lm,,positive,
UgwyjHkZ38ZTIpIT20l4AaABAg,"MBG sebenarnya bagus. Hanya pengelolaannya salah. Bagaimana jika dapur SPPG di kelola langsung oleh BGN, dengan membangun kantin di sekolah. Jadi makanan yg sampai ke siswa itu masih fresh. Dan akan lebih banyak menyerap pekerja. Menekan anggaran dengan ambil beras ke Bulog, Bulog ambil gabah ke petani dengan harga yg bagus, dan bulog olah sampai jadi beras. Ini pasti akan lebih baik. Menu serentak se-Indonesia. Jadi BGN di setiap daerah akan mencarikan suplayer bahan untuk menu MBG. Dengan menekan anggaran, sebagian anggaran bisa di pakai buat menaikkan gaji guru honorer. Setidaknya gaji guru honorer minimal sama seperti pegawai dapur SPPG. Masak iya guru yg bertanggung jawab dengan moral siswa, walau honorer, gajinya kecil?",makan gizi gratis benar bagus kelola salah bagaimana dapur sppg kelola langsung bgn bangun kantin sekolah jadi makan siswa masih fresh lebih banyak serap kerja tekan anggar ambil beras bulog bulog ambil gabah tani harga bagus bulog olah sampai jadi beras pasti lebih baik menu serentak indonesia jadi bgn tiap daerah akan cari suplayer bahan menu makan gizi gratis tekan anggar bagi anggar di pakai buat naik gaji guru honorer gaji guru honorer minimal sama pegawai dapur sppg masak iya guru tanggung jawab moral siswa honorer gaji kecil,,positive,
UgyREoFrU8mpQnvV_xF4AaABAg,Keluarga sehat dari kata mampu seperti org dulu harga beras ga bikin pusing jadi sehat org dulu kalian kan dari orang dulu bukan dgn mbg anak sekarang,keluarga sehat kata mampu org dulu harga beras ga bikin pusing jadi sehat org dulu kalian kan orang dulu bukan dgn makan gizi gratis anak sekarang,,positive,
UgxD09mKb559ccVZ10N4AaABAg,Rungokno mahaSEWA<br>Prof GEMA ✌️✌️✌️✌️❤️❤️,rungokno mahasewa prof gema,,positive,
UgyHIyMd9dP60Rc_o7Z4AaABAg,"ambigu?,<br> mohon dicoba menghitung nilai ekonomi mbg per silkus tertentu kan sudah berjalan 1 tahunan (sesuai astronachi) .<br>untungkah perputaran ekonomi rakyat? <br>atau justru pembeli mengalami kenaikan harga (beras naik) dan penjual mengalami penurunan harga(telur turun)?. stabilkah harga bahan produk dalam negri?",ambigu mohon coba hitung nilai ekonomi makan gizi gratis per silkus tentu kan jalan tahun sesuai astronachi untung putar ekonomi rakyat justru beli alami naik harga beras naik jual alami turun hargatelur turun stabil harga bahan produk negri,,positive,
UgygE3IG91C4s3Pt98Z4AaABAg,Sehat terus prof,sehat terus prof,,positive,
Ugy-AaoOCBM60sEG4zp4AaABAg,mantap itu bos hitunganya dpt menyempurnakan persoalan mbg  saya sangat mendukung tp. tlg awasi jgn sampai ada yg korupsi lanjut dgn baik mbg perlu pengawasan yg baik,mantap bos hitunganya dpt sempurna soal makan gizi gratis sangat dukung tlg awas jgn ada korupsi lanjut dgn baik makan gizi gratis perlu awas baik,,positive,
UgwPJjogJdGGJoENSmt4AaABAg,"Kami lebih suka PROGRAM BANSOS 500 T, daripada MBG... karena PROGRAM BANSOS 500 T kami tidak perlu kerja, MBG membuat kami bekerja dulu dan membuat anak kami pintar 10-20thn kedepan 😂😂",lebih suka program bansos t makan gizi gratis program bansos t tidak perlu kerja makan gizi gratis buat kerja dulu buat anak pintar thn depan,,positive,
UgzKj-pke9nP2zIqXa14AaABAg,Penjelasan yang berimbang,jelas imbang,,positive,
Ugx-sbd4YyE-Fs4PlBZ4AaABAg,"Yang naik itu semua, bukan cuma beras..sayur mayur naik, sembako naik, kemasan naik bahkan naiknya lebih dari 40%...",naik semua bukan cuma berassayur mayur naik sembako naik kemas naik bahkan naik lebih,,positive,
UgwED25Rw_vk5QZutqx4AaABAg,semoga kedepannya lebih baik lg mbg,moga depan lebih baik lg makan gizi gratis,,positive,
UgymUGJh8LUTwHdioPJ4AaABAg,saya dukung klau demi rakyat  atas kebenaran buat rakyat kecil bukan buat orang kurop bang,dukung klau rakyat atas benar buat rakyat kecil bukan buat orang kurop bang,,positive,
UgyAz6R_yb4Qsn9Sf6t4AaABAg,"MBG memang wajib di revisi kembali, misalnya nih..MBG hanya dilakukan di sekolah sekolah daerah yang rawan miskin atau miskin atau daerah tertinggal...dengan cara hapuskan SPPG, tapi langsung ke sekolah..caranya BGN membangun kantin sekoah yang higenis standar kesehatan tinggi. lalu menempatkan kepala kepala SPPG sebagai kepala kantin sekolah beserta pegawai SPPG. lebih terawasi lebih terjamin..",makan gizi gratis memang wajib revisi misal nihmbg laku sekolah sekolah daerah rawan miskin miskin daerah tertinggaldengan cara hapus sppg langsung sekolahcaranya bgn bangun kantin sekoah higenis standar sehat tinggi lalu tempat kepala kepala sppg kepala kantin sekolah serta pegawai sppg lebih awas lebih jamin,,positive,
UgxXI4adE6VTgJqIsWB4AaABAg,"Maju terus,petani sejahtera p gema,jgn lama2 proses buka lg,sekarang petani menjerit bos,sayuran ancur2an bos gema,help me....😢",maju teruspetani sejahtera p gemajgn lama proses buka lgsekarang tani jerit bossayuran ancuran bos gemahelp me,,positive,
UgxDgpCh_z0TGtt5ht94AaABAg,KASIH AJA DEPOSITO 3 MILYAR PER KK..DIJAMIN SEMUA SEJAHTERA .😊,kasih aja deposito milyar per kkdijamin semua sejahtera,,positive,
UgzCpirJW9pcke5E3Dp4AaABAg,Ayo om saya suport trus cenel nya,ayo om suport trus cenel nya,,positive,
Ugx62pZZtOb2jTGrXt94AaABAg,"saya selaku anak SMP,mbg diberikan ada tahu bulat!why tahu bulat 500 an itu? gizinya kurang cuma tahu bulat hadeh juga, ayamnya kecil banget sama melon.tap syukuri aja lah apa yang diberikan 😂😂",selaku anak smpmbg beri tahu bulatwhy tahu bulat an gizi kurang cuma tahu bulat hadeh ayam kecil banget sama melontap syukur aja lah apa beri,,positive,
UgzYjtARlk1ketyiduB4AaABAg,"Nah bagus, agak waras sekarang elu bang",nah bagus waras sekarang elu bang,,positive,
UgxbczWXjDDN5u84aBB4AaABAg,"Terima Rp.2 T,dari jokowi harus dibongkar,pengakuan Dadan.Hidayana.,kepala MBG,pejabat yg dilantik.jokowi.,bukan hoax.",terima rp tdari jokowi dibongkarpengakuan dadanhidayanakepala mbgpejabat dilantikjokowibukan hoax,,positive,
Ugzllv-E9V60yhyIh2V4AaABAg,ngeluarin dana buat mbg harus berapa tahun. dan untungnya apa buat anak cucu,ngeluarin dana buat makan gizi gratis berapa tahun untung apa buat anak cucu,,positive,
UgxNPlFuYbI9cA16lGx4AaABAg,manfaatnya ada<br>mudharatnya ada<br>tinggal bgmn mata lahir dan  mata  hati melihat dgn Arif serta bijak ?,manfaat mudharatnya tinggal bgmn mata lahir mata hati lihat dgn arif bijak,,positive,
Ugw2fJjKMs_THEu1iiJ4AaABAg,India vegetarian pak gema dan harga sayur di India itu murah meriah,india vegetarian pak gema harga sayur india murah riah,,positive,
UgycnVfwDqxNCcSFd0Z4AaABAg,"Harga BBM naik, banyak dampaknya, yakni harga kebutuhan pokok, harga barang dan pajak sdh naik krn terdampak biaya transportasi yg naik akibat harga BBM naik. Jd  MBG jika dibubarkan, lbh bagus, spy dananya bs digunakan utk gratiskan biaya pendidikan dan kesehatan, klo makan tiap keluarga pasti utamakan makan utk segenap anggota keluarganya.",harga bbm naik banyak dampak harga butuh pokok harga barang pajak sdh naik krn dampak biaya transportasi naik akibat harga bbm naik jd makan gizi gratis bubar lbh bagus spy dana bs guna utk gratis biaya didik sehat klo makan tiap keluarga utama makan utk segenap anggota keluarga,,positive,
UgwsgdBa0hgYNf5DK2h4AaABAg,MBK sangat di butuhkan bagi masyarakat negri ini terutama anak anak generasi bangsa kedepanya biar jadi bangsa yang sehat dan cerdas...  . Terutama Mahasiswa seharusnya di beri MBG ...,mbk sangat butuh masyarakat negri utama anak anak generasi bangsa depa biar jadi bangsa sehat cerdas utama mahasiswa di beri makan gizi gratis,,positive,
Ugzib5O-DgJq_s4sV4d4AaABAg,"Saya salut dg prof Gema kaya, smart tapi tidak haus kekuasaan dan mau membagi kelebihan dg objective dan patriotik dg negara ini lanjutkan prof Gema 👍💪👏",salut dg prof gema kaya smart tidak haus kuasa mau bagi lebih dg objective patriotik dg negara lanjut prof gema,,positive,
Ugy0OvhZMkP-_ed05054AaABAg,"Jgn gampang bilang bentiin dong, ini program jangka panjang yg bagus bgt buat generasi penerus kita",jgn gampang bilang bentiin dong program jangka panjang bagus banget buat generasi terus,,positive,
UgycnCHq7QPDClsZRyF4AaABAg,"S7 dengan ulasan mas Gema. Target market MBG musti diubah. Pengelola nya musti transparant terutama dalam hal keuangan..bila perlu ada report bulanan perihal pelaksanaan MBG secara transparan, bisa lwt akun MBG. <br>FYI, Mio saya sdh hampir 10 th pengguna Pertamax. Masa pengendara mobil pakai Pertalite sih?😅 Salam Sehat, Bahagia &amp; Bersyukur selalu pada Tuhan. GBU All..amin.",s ulas mas gema target market makan gizi gratis musti ubah kelola nya musti transparant utama hal keuanganbila perlu report bulan perihal laksana makan gizi gratis transparan lwt akun makan gizi gratis fyi mio sdh hampir th guna pertamax masa kendara mobil pakai pertalite sih salam sehat bahagia amp syukur selalu tuhan gbu allamin,,positive,
UgyIIR-rGIGkufbZUUl4AaABAg,trimakasih pencerahan nya pak. saya sebagai pelaku peternakan dan pertanian sangat terbantu dengan adanya mbg,trimakasih cerah nya pak bagai laku terna tani sangat bantu ada makan gizi gratis,,positive,
UgxW8B5V2fiFF4iYe6x4AaABAg,Saya seneng  lanjut terus .,neng lanjut terus,,positive,
Ugydzq6sWlDiqrAfLON4AaABAg,channel andalan saya capt🔥,channel andal capt,,positive,
Ugyxq7mOj5CSoR2clYB4AaABAg,"kalo kamu dikasih ilmu suatu saat bisa berontak,tp kalo kmu dikenyangkan perutnya,pasti akan nurut😊",kalo kamu kasih ilmu suatu bisa berontaktp kalo kmu kenyang perutnyapasti nurut,,positive,
UgyxUatwdlZouh0jIC54AaABAg,Kalau menurut saya MBG sangat baik untuk pertumbuhan ekonomi masyarakat menengah kebawah asalkan tata kelolanya di perbaiki kualitasnya di jaga atau di perhatikan dan pengawasannya di tingkatkan agar supaya MBG tepat sasaran agar sesuai dengan apa yang di harapkan oleh bapak presiden Prabowo,kalau saya makan gizi gratis sangat baik tumbuh ekonomi masyarakat tengah bawah asal tata kelola baik kualitas jaga perhati awas di tingkat supaya makan gizi gratis tepat sasar sesuai apa di harap bapak presiden prabowo,,positive,
Ugy5gc6Zx_-xd3VblKZ4AaABAg,"Mantap bg prof gema maju trs,trs berkontribusi.",mantap bg prof gema maju trstrs kontribusi,,positive,
UgxSOZqBmi1Yo-ww82Z4AaABAg,Gile bener ini Prof. Gema !!! Terimakasih pencerahannya. !!!❤<br>Mdh2an mahasiswa NYIMAK ilmunya... Tidak cuma demo kyk Preman Jalanan 😂😂😂 setuju MBG dilanjutkan dengan perbaikan management dan tatakelolanya!!!,gile bener prof gema terimakasih cerah mdhan mahasiswa nyimak ilmu cuma demo kyk preman jalan tuju makan gizi gratis lanjut baik management tatakelolanya,,positive,
UgwhLIcP3F0EyuBudXp4AaABAg,"Saran saya ke Pemerintah, sebaiknya BGN dilakukan secara bertahap dari wilayah timur (misalnya), dari wilayah timur lakukan audit sebelum ke wilayah berikutnya. <br>Saya setuju BGN telah menciptakan lapangan tenaga kerja baru.",saran ke perintah baik bgn laku tahap wilayah timur misal wilayah timur laku audit ke wilayah ikut tuju bgn cipta lapang tenaga kerja baru,,positive,
Ugw72FUmDcJdUMLo8q94AaABAg,"BAiknya program mbg dilakukan disekolah dibuatkan dapur tiap sekolah, jadi bisa terpantau jenis makanan yg disediakan yg gizi",baik program makan gizi gratis laku seko buat dapur tiap sekolah jadi pantau jenis makan sedia gizi,,positive,
UgyNG77r_hY_Hnejd0N4AaABAg,Kita tau itu baik..coba kasih langsung uang ke ibunya selesai..,tau baikcoba kasih langsung uang ibu selesai,,positive,
